Id,review,sentiment
26657,"I've seen a lot of bad movies in my life. Date Movie. That was bad. But this...this is just...it's not good. House Party 4 is the worst movie ever. It's as simple as that. It's basically Ferris Bueller with black people in it. Oh, and it's not funny. It's awful. So awful. Chris Stokes may be a superstar on BET, but he's an idiot. He can't write a comedy. Or a horror movie. I like to refer to him as a blacker, lesser-known Uwe Boll. Except Uwe Boll's films are funny awful, if you know what I mean. You can invite some buddies over, pop in Alone In The Dark, and have a great time laughing and eating snacks with your buddies. Chris Stokes is like that, except if you invite friends over to watch House Party 4 with you, no one will be laughing. Not even the biased token black guy or the illiterate jock. I'm serious, I didn't laugh once throughout this whole movie. The acting is terrible, and the movie looks like a bad indie film. What was the budget for this movie? 5 damn dollars? I mean, what the hell? This movie just sucks; don't waste your time with this crap. It's disgusting.",0
26658,"I didn't really concentrate on the larger Genocidal aspects of the story (although the horrific images at the beginning are very powerful). I was really taken with the human story of the girl and her family. Imagine living your life not knowing if you have a time bomb ticking away inside you. I was really wrenching to see Yasuko being rejected as ""tainted"" by the bomb. The image that stays with me most is when Yasuko stands before the mirror combing her hair, silently watching it come out in clumps.",1
26659,"""Tourist Trap"" is among my favorite late 70's/early 80's horror flicks. A group of young people are heading somewhere, one pair in the car ahead, & that car has a flat, and our film opens with the young man, Woody, pushing the tire along looking for a service station. He finds a seemingly abandoned place, and yet hears voices and investigates, and ends up with a piece of pipe through his stomach for his efforts. Along comes the rest of the young folks (in a VW Thing) and they pick up Woody's girlfriend, and find this very same place, Slausen's Oasis, or some such thing..and then Mr. Slausen happens along while the girls are enjoying a dip in the stream. Of course, the VW Thing has mysteriously died at that point, so odd Mr. Slausen (Chuck Connors) offers his help. Mr. Slausen has a museum, with lots of wax figures, and he lives in the museum but behind is a big house, where he says Davey lives. And who is Davey? Why, Davey Crockett, he says...but if it were Davey Crockett, they'd all probably be safer. The girls are left alone while Slausen goes to help with fixing the car, but of course curiosity gets the better of one & she goes to investigate, and finds the house full of creepy mannequins and one rather animated one named...Davey. What follows is a rather creepy night of terror as one by one, they're taken prisoner by Davey, who says he's Slausen's brother. One girl (kidnapped earlier) is treated to a plaster facial, which results in her death when it covers up her air supply. At any rate there's somewhat of a twist to this and kind (but weird) Mr. Slausen is not exactly what he appears to be. A good, creepy late 70's horror flick, and lots of mannequins make for a very creepy atmosphere. 7 out of 10.",1
26660,"At the time of this writing (January 25, 2006), I am saddened to hear of the passing within the past few hours of Chris Penn. Other than Footloose, The Wild Life is the film that I remember Chris most from.<br /><br />I still remember in the film, with slight fondness, of Chris' wrestling character and teammates sitting in their favourite restaurant with a huge plate of french fries in front of them, drowned in an entire bottle of ketchup.<br /><br />Anyhow, my comment is in regards to the title track sung by Bananarama. After these many years, I still remember the rumour (Canadian spelling -- lol) that Bananarama was called in at the very VERY LAST moment to compose the track for the film and that they wrote the song on the plane bound to the recording studio to record the song and just after they recorded the song they went to shoot the low cost video for their title track. I heard that this entire process (from start to finish) took 4 hours to do! If this is true, then they truly are worthy of being the most successful female band of all time.<br /><br />Anyhow this is just a rumour I had heard back in the day and still remember a generation later. Perhaps anyone who reads this can comment and clarify. Thanks.",1
26661,"Rented 3 bad movies to watch with my friends in my dorm room.<br /><br />Leprechaun 4, Jack Frost and The Prey.<br /><br />I picked up Jack and Lep 4 because they are well known bad movies I have never seen.<br /><br />I picked this movie out because it matched the ""How to find a bad movie"" guide on badmovies.org, No real description, no pics of the movie on the back, and I had never heard of it, had to be a winner :)<br /><br />(SPOILERS, but this movie is so awful it doesn't matter :P)<br /><br />This is a TRUE bad movie, Lep 4 and Jack Frost are dumb on purpose, this is dumb despite the best efforts of the cast and crew.<br /><br />This ""movie"" starts out much like Evil Dead, even the actors look similar and have the same style of dress. Unlike Evil Dead it never gains any speed at all. For a ""slasher"" movie it is pretty bland, in 80 minutes 6 people get killed, but these are spread apart so far it becomes quickly boring.<br /><br />The director threw in a lot of boring shots on animals hunting, obviously to go along with the whole ""Prey"" theme but they do nothing to advance the story and are quite boring. The gore is horrible. All these extra shots were to make up for lack of a script and story.<br /><br />The last 5 minutes of the movie are shot mostly in slow motion, yet another way to add length to this. The ""climax"" is such a total joke, its hard to laugh at it is so bad. The back of the box says ""The ending will shock and haunt you."" Yes it will, it will shock you that someone could put such a bad ""plot twist"" on film and ""haunt"" you because you won't believe you paid to watch this crap.<br /><br />Also the tagline is ""Its not human, and it's got an axe!"" One person is killed with an axe in the whole movie and it is off screen.<br /><br />A true 1 out of 10. I LOVE laughing at bad movies, but this one is so bad that it even lacks campy qualities. No bad movie night is compete without a true character building flick :P",0
26662,"Okay, I'll say it. This movie made me laugh so hard that it hurt. This statement may offend some of you who may think that this movie is nothing more than a waste of film. But the thing that most people don't get is that this movie was intended to be bad and cheezy. I mean, did people actually think that a movie about a killer snowman was intended to be a masterpiece? Just look at the ""scary"" hologram on the jacket of the movie and you'll find your answer. Instead, like the original Jack Frost (which I thought was just as funny), this movie turned out to be a side-splitting journey into the depths of corny dialogue, bad one liners and horrible special effects. And it's all made to deliver laughter to us viewers. It certainly worked for me.<br /><br />For example: Anne Tiler (to her troubled husband): What makes you frown so heavily darling?<br /><br />If that chunk of dialogue doesn't make you laugh, then you have serious issues. Who in their right mind would utter those words in real life? Of course, no one because it was meant to sound ridiculous! Just take one viewing of this movie with an open mind and low expectations, and hopefully you'll see what's so damn funny about Jack Frost 2.",1
26663,black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal. black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal. black tar can't be snorted there's a documentary: dark end of the street about s.f. street punks and b.t. abuse - not bad - quite heavy. in wasted there's this stuff that looks like coke but should be something else... no big deal.,1
26664,"Before the regular comments, my main curiosity about THIS IS NOT A LOVE SONG is that while there's a running time listed on IMDb of 94 minutes, the DVD from Wellspring Media in the United States runs 88 minutes. Any input on this is appreciated!<br /><br />Two friends with very rough lives take on the road for an adventure. What they wind up in is just that, with one accidentally shooting a girl and the two escaping by foot into the countryside. Rather than just a big chase, the film is complicated by the the daft and rather childlike Spike behaving inappropriately, and clutching his boom box like a teddy bear. Some viewers may dislike the story based solely upon the character Spike, but without a bit of frustration added to the story, the film would have been too easy. You'll notice the way the more stable character Heaton refers to Spike as ""big man"" in contrast to Spike's ""kid out of control"" attitude and behavior. Frankly, I too was aggravated by Spike's ridiculous actions, especially the spray can sniffing, but in a desperate situation it's apparent someone of his mentality would choose an temporary escape. But, Heaton was there to keep things in check up until things get way over his head as well.<br /><br />Kenny Glenaan as Heaton is a marvel, and after a while I quit wondering why in the heck he would want to pick Spike up from prison and continue a friendship, due to Glenaan's great performance. After all, there are many many reasons during their run that would be a good idea for Heaton to just ditch Spike and try to save himself. I suppose Heaton felt like a protective older brother to Spike, and the loyalty between the two is hard to break -- until things get too desperate.<br /><br />While some of the cinematography is indeed artsy, it does offer more flavor to story instead of just shots of the men running through the wilderness. The beautiful landscapes, rain, and vast gray skies offer a somber tone that increases the feel of the tragic circumstances. The score is unusual as well, and the use of Public Image Ltd.'s song ""This Is Not A Love Song"" and as the title of the film is quite smart.<br /><br />Overall, it's understandable if you don't care for THIS IS NOT A LOVE SONG as it's focused on two contrasting personalities escaping from another man determined to hunt them down (played by a cool, quiet David Bradley). It's not big-budget action entertainment. For the rest of us that enjoy seeking out something minimal and dramatic, it's time worthwhile spent, and it DOES offer some extremely tense moments that have you holding your breath a bit.<br /><br />I'm really enjoying the films coming out of Scotland recently, with the likes of this one, Dog Soldiers, and The Devil's Tattoo. I'm also a bit thankful for the subtitles offered on this DVD, as the accents are sometimes lightning fast and difficult for some viewers like me to understand. <br /><br />Frustrating, dark, and often tense, THIS IS NOT A LOVE SONG is very tragic yet engrossing storytelling.<br /><br />",1
26665,"This is an excellent stand-up DVD! Eddie Izzard is the funniest person I have seen in years. His routine is hilarious and makes for great conversation with others who have seen it. I HIGHLY recommend this one. The part about the history of Europe is a bit slow, but the ending jokes in French are quite good, because you don't have to speak French to get it (although if you do, it is still hilarious). Also, the parts about being a transvestite are quite good. The first scene (about San Francisco) is not great, but funny the first time. Skip over those if you can. It's almost not worth watching. However, this really is a funny, funny stand-up show that everyone should see. ""I was dead at the time!""",1
26666,"While not as famous as some of their other collaborations (such as THE BLACK CAT and THE BODY SNATCHER), this is a dandy little horror film even though the casting decisions were a bit odd. Boris Karloff plays Dr. Janos Rukh, a weird scientist who lives in the Carpathian mountains--near where the Dracula character's home town. Bela Lugosi plays Dr. Benet--whose nationality was never discussed though the name certainly sounds French. I really think it would have made sense to have the two switch roles, as the Carpathian role seems tailor made for Lugosi--especially with his accent. However, despite this unusual twist, the two still did excellent jobs. Karloff's was definitely the lead role, but Lugosi acquitted himself well as a relatively normal person--something he didn't play very often in films!! It seems that Dr. Rukh is a bit of a pariah, as other scientists (especially Benet) think his theories are bizarre and nonsensical. However, over the course of the film, Rukh turns out to be right and Benet is especially generous in his new praise for Rukh. But, unfortunately, the wonderful new element that Rukh discovered has the nasty side effect of turning him into a crazy killing machine (don't you hate it when that happens?). While this could have just been a simple nice scientist turned mad story, the plot was well constructed, the characters nicely developed and the mad Rukh was NOT a one-dimensional killer, but complex and interesting.<br /><br />This film is bound to be enjoyed by anyone except for people who hate old horror films. You can really tell that Universal Pictures pulled out all the stops and made a bigger-budget film instead of the cheap quickies both Lugosi and Karloff unfortunately gravitated in later years. Good stuff.",1
26667,"As if reality shows like ""American Idol"" weren't enough, in which judges like Simon Cowell shoot razor-sharp barbs to contestants trying to make their mark on the music world -- barbs that many a time has reduced even outstanding singers to tears after what was deemed a ""bad performance"", now ""America's Next Top Model"" has for the past three years invaded the boob tube with its own version of ""looking for the next big thing"" in a business that values superficiality, concepts of beauty, and body dysmorphia.<br /><br />A concept created by Tyra Banks, who is also a judge in the show, it gathers some fifteen contestants from all walks of life and has them submit themselves to innumerable ""tasks"" in which they must prove their ""talent"" in front of the camera and subject themselves not only to the now departed Janice Dickinson (self-dubbed ""American's First Supermodel"") but the equally catty Jay Manuel and Nore Marin who may at one point focus on one girl not performing well and blithely rip her to shreds like it was bad morning coffee. Like in many other reality-based shows, each week one contestant is voted off and must pack her bags and immediately leave (a thing that they are reminded by Tyra at every turn). Of course, there is the bitchy tension between several of the more type-A females, female bonding, tears, dramatic swells of music in key moments, and some truly breathtaking pictures that transform erstwhile ordinary, pretty girls into unattainable goddesses.<br /><br />I'll have to admit, the show is a guilty pleasure. Maybe it's the state of mind I'm in, but I kept wondering where the vomitorium was in cases when the already thin girls would need to hurl to make the cut and look the way the judges and photographers and many fickle designers would feel was correct for the moment. Even so, it's drawn me in despite my previous paragraph, possibly because I've always had an interest in the fashion world and have always loved watching stunning women being made even more unworldly with make up and perfect lighting. But I wonder where are they going with these increasingly difficult photo shoots. It's as if they were competing with ""Fear Factor"". Shoots that look like re-enactments of fight scenes in CROUCHING TIGER, HIDDEN DRAGON, shoots where the models have to pose underwater or in almost impossible situations, What's next: posing while tied to train tracks as an oncoming Amtrak roars upon them at 70 miles an hour? Or a shoot where they are underwater, chained, trying to set themselves free in record time while at the same time looking smashing in chiffon, and never, ever forgetting to smile their pearly whites at that camera? How about a ""Pit and the Pendulum"" version of a photo shoot?<br /><br />In one thing the show has to be given some kudos, and it's in a way akin to ""American Idol"". With this I'm probably going to justify the harshness of both shows, and its abrasive judges -- and essentially go against my initial paragraph. ""America's Next Top Model"" is a show that is an extended audition, like ""American Idol"", and in it the girls will get the sort of test treatment they will receive in the real world, where prospective designers and photographers, as monstrously fickle as they can be, will crush them to bits at the drop of a hat if they can't sell themselves the way they're expected to, and where one is asked to leave, another will supplant her with the necessary requirements. Which makes it a wonder that any girl would want to get into such a difficult media, but that's what dreams are made of.<br /><br />Going into its Fifth season it's been a major disappointment with the departure of Janice Dickinson; during her run she was a pretty tough barometer as to how the girls should walk, talk, emote, express themselves, and ultimately present themselves as a walking, living product that sells. With the cold addition of Twiggy I wonder where it will go from here -- Twiggy just can't replace the over-the-top temperament of Dickinson. So with Janice's absence the show has lost some of its edge and may even have signaled its slow demise, but in the meantime, it's still a catchy pleasure to watch, mindless entertainment on weeknights, if at all for the gorgeous visuals. If at all, it's the show that launched Adrienne Curry into the spotlight. Curry has made a name for herself due to facts that have less to do with modeling as much as her theatric love-affair with one time child actor Christopher Knight in their very own reality soap opera.",1
26668,"Garson Kanin wrote and directed this look at ""modern day"" Las Vegas and the gap between generations, his first directorial effort since the 1940s! David Janssen is somewhat miscast as a big-shot casino owner who reunites with his son (Robert Drivas, who looks disconcertingly like an older Jason Bateman). Janssen approaches every scene the same way: defensively, with a chip on his shoulder. Playing this role cool and laid-back is asking too much from Janssen, who barks at everyone like a grouchy put-upon husband (he even chews out Don Rickles and makes him cry!). His son, a ne'er-do-well in search of his own identity, makes hip comments about how young people look down on Vegas (give them another ten years), and his disapproval of Dad's lifestyle causes friction. Brenda Vaccaro is cute as a self-conscious secretary and Edy Willaims has a fun bit as a showgirl at an audition. Unfortunately, ""Where It's At"" doesn't have much else going for it other than the now-dated ruminations on ethics between adults and their kids, some quick T&A shots and amusingly jaded satirical bits on the high-stakes world of gambling--most of which has been covered by now, ad nauseum. ** from ****",0
26669,"The best part of this DVD is the cover. It goes down hill from there. There was no chemistry between the leads, the kisses looked like something I traded with my grandmother.<br /><br />The sound was so bad that at least I was spared some of the dialoge.",0
26670,"From what critics and audiences indicated, BIRTHDAY GIRL had to be a big fat clinker. Still, because I love Nicole Kidman, I decided to rent it last night. It proved to be quite worthy of watching. Sure, it isn't your basic American comedy, and it doesn't take a genius to realize that it is a very British movie, but that's why I liked it. It was a change from all the other movies around, a breath of fresh air. Sure, there were some plot holes, but overall it worked. First off, Kidman was fabulous again in a very different, not very glamorous, but still quite sexy role. She just keeps proving that she is one of the top talents in Hollywood. Not only is her Russian accent when she speaks English effective, but there are times when she carries on long conversations in Russian and if you didn't know it was Nicole Kidman, you would never question her authenticity. Harrison Ford should have taken note in ""K-19."" Overall a slight little movie that works despite the horrible buzz.",1
26671,"This episode of Buffy was one of my personal favorites. Also number three of Joss' personal favorites as well. The episode featured very little dialogue and despite that the good folks at the Emmy's decided it merited a nomination. Unfortunately it didn't win. When Hush first premiered it received about 6 million viewers, which was the highest rated episode of season four. That should tell you something. Even though there was very little talking it managed to intrigue people enough to tune in. Those gentlemen characters (who were played my mimes) were some of the scariest creatures the show has produced (or any network TV show I've seen). Nothing is creepier then a bunch of silver teethed men coming at you with a scalpel while smiling away. I think that despite the lack of dialogue the actors did a fantastic job on the episode.",1
26672,"This is a film that has garnered any interest or praise it has received simply on the merit of being a lesbian interest piece. The performances are mostly emotionless compared to better films in the GLBT interest genre. The entirety of the film's watchable value is garnered through modest suspense over whether and when the partners' family members will say something discouraging about their lesbian relationship. The best element of the film is likely the beautiful New England scenery, although much of the film is set inside. It is hard to envision how any viewer watching this film and not seeking affirmation of their GLBT lifestyle or wishing to see that of others affirmed, even through poorly realized drama, could appreciate Treading Water in any significant way. It is a terrible movie.",0
26673,"This reminded me SOO much of Michael Winner's crappy 'Dirty Weekend' with it's awful English low budget feel.<br /><br />Firstly I must say I am a fan of both exploitation and serious film. I appreciate, say, 'Demented' for it's ineptitude and 'Last House on the Left' for it's sheer unashamed brutality. And any number of inventive and increasingly brutal Italian spin offs.<br /><br />This was just pointless though. Kind of like a British budget director thought 'let's remake ""I Spit on your Grave"" without making it too harrowing now that horror is back in fashion with Hostel.<br /><br />The whole thing just doesn't hang together or have a point. What's with the rapists's daughter? Why bother having the man be an expert in security cameras? Crappy.",0
26674,"Probably not the same version as most of the other reviewers because there`s no real hard core sex . What do people mean by hard core sex ? The sort of explicit hard core sex seen in films starring Traci Lords and "" Big "" John Holmes ? Well anyway this is really poor film , I doubt if I`ve ever seen so many big name actors wasted in a film . The script is really poor and plotless , the directing and cinematography is awful and the editing is non existant . It truly is an absolutely awful film. You could watch this ten times and still not understand what the hell it`s about . The only memorable scene is the one where people are buried up to their necks and a giant lawnmower comes along and decapitates them . Yes you read that right , a film set in Roman times has a scene with a head chopping giant lawnmower !<br /><br />Trivia point. Many years ago a pirate copy of THE THING ( 1982 version ) was doing the rental rounds on my Island and it been copied onto a rental tape of CALIGULA meaning the pirate version of THE THING starts with the first few seconds of CALIGULA of the man and woman walking through the forest then the title sequence of THE THING starts . This led people who`d seen the pirate tape to believe the forest scene was the opening of John Carpenter`s 1982 film and were very confused as to what it meant. Well that`s what you get for renting pirate videos . But having seen the whole of CALIGULA I don`t know what it meant either",0
26675,"This work is a bold look into the mindset of men who find themselves in wheelchairs. This film never tries to tone it down, cotton candy-ize, or soft soap the angst, confusion, and pain of what these guys live with. That is its strength, I think.<br /><br />But more so, the performances are fantastic, with well conceived and delivered dialog, which draws you in and makes you feel a part of the experience. The characters never attempt to block out the audience from knowing what's on their mind-what's in their hearts.<br /><br />I found it plodding, but enjoyable.<br /><br />It rates a 6.6/10 from...<br /><br />the Fiend :.",1
26676,"""Kicked in the Head"" is all about the Corrigan character, a twenty something man on a quest to find himself, and his involvements with a handful of quirky characters. This thin and ambiguous story, which was written by Corrigan, has a make-it-up-as-you-go feel and a screenplay which smells like an uninspired low budget indie. In spite of that and some annoying Hindenburg scene interjections, the film has an off beat, quirky kind of charm which may appeal, in some small way, to people with a similar sense of humor. Not for everyone, not for most, but maybe fun for some. (D+)",0
26677,"One of those classics, held up next to ""Deep Throat"" and ""Behind the Green Door.""<br /><br />Sure, it was clever, but the female lead isn't that attractive and sex isn't that hot. But if not for this film, porn would not have blossomed into what it is today.<br /><br />Harry Reems was the Ron Jeremy of his day. Worth a look if you're a Fan.",0
26678,"In the immortal ""Shaun of the Dead"", we are introduced to a London where the slackers and the high-and-mighty alike are forced to battle flesh-eating, reanimated corpse versions of their friends and family. At the end of the film, it is suggested that the zombies are rendered harmless and used as cheap labour. ""Fido"" presents us with an epilogue to ""Shaun"" set in 1950's America, in a hilariously witty and original ""what-if...?"" movie.<br /><br />The film is set post-zombie-apocalypse, for a change; after the terrors of the Zombie Wars, ended by the creation of the ZomCon company and their patented zombie collars which make the corpses as docile as lambs. Every town in the world is fenced off from the Wild Zone, the once-fertile landscape torn asunder by the surviving zombies and left-overs from the apocalyptic wars. The idyllic town of Willard is your typical, pristine 50's suburbia, with one small difference; social status is measured by a family's amount of domesticated zombies. Unfortunately, the Robinson family has no zombies whatsoever, due to their patriarch, Bill's, fear of the reanimated dead. Timmy Robinson and his mother Helen both suffer from the pressures of suburban life, until the day that Helen purchases a zombie servant in a desperate attempt to impress the neighbours.<br /><br />The zombie earns Timmy's love when he rescues him from a pair of violent bullies, and the two form a bond to rival the classic ""boy-and-his-dog"" cliché... a boy and his zombie. Timmy names his ""pet"" Fido, and he soon becomes an aid for both Timmy and Helen to escape the prison-like routine Bill has put them in. But when Fido's domestication collar goes on the fritz and he devours the elderly Mrs Henderson, the Robinsons have to contain their connection the sudden wild zombie epidemic and still manage to keep their beloved Fido.<br /><br />A film whose sharp wit and satirical gore carry it just as much as its all-star cast (including ""The Matrix""'s Carrie-Anne Moss as Helen Robinson and Billy Connelly as Fido), ""Fido"" is a zom-com for the ages. With some rather twisted subplots - for example, the sweet and unsettling feelings that Helen and Fido begin to have for each other - and a poignant commentary on 50's suburbia and the zombie genre, the film manages to bring out the worst (and the best) in its characters while still enabling you to care for them.<br /><br />""Fido"" is, by far, one of the best dark comedies I've ever seen, one of the best films that I've seen in a long time, and THE best zom-com since the incredible ""Shaun of the Dead"".",1
26679,"Oh, what fun there is here! <br /><br />Amy Heckerling has a flair for directing comedy (Fast Times at Ridgemont High, Look Who's Talking) but here it looks like she told the actors to go out and have fun. Micheal Keaton breezes through the role of Johnny, easily his best screen performance. Joe Piscopo is great as the appropriately named Danny Vermin, what a shame directors didn't pick up on this. And I have even mentioned Richard Dimitri playing Moronie and the character's unique vocabulary. I don't think it's an accident that the bulk of the character's name is spelled MORON.<br /><br />Good lines are sprinkled throughout the movie, with Peter Boyle, Griffit Dunne.Maurren Stapleton, Merilu Henner given good lines. Even actors with minor roles like Dick Butkus and Alan Hale get in a good lines.<br /><br />recommend it to a friend.",1
26680,"Get ready for it: This is one of my favourite films of all time. I am relatively unaware of David Mamet's (writer and director) other works but after having watched this film half a dozen times(it's always a joy to watch), I can say without hesitation that he is a genius. This film is extremely well written, and quickly draws you in to its milieu of deceit, con-artistry and back room hustles. The feel of the film is very similar to The Sting (1973) and it also pays homage to film noir.<br /><br />It's quite a psychologically complex film and will definitely get you thinking about the various plot twists and motives of the shady characters. It is slightly predictable at times but the shocking climax is always exciting to watch.<br /><br />Generally, the acting is superb- especially Joe Mantegna- but someone who I watched the film with remarked to me that it's not a good idea to have a heroine (Lindsay Crouse) who is not only a gambler, a smoker and a thief but also sports a bad 80's hairdo. I agree, but I think she is nevertheless outstanding in the role.<br /><br />The less you know about the plot of this film, the better, just like Mamet's most recent film, The Spanish Prisoner, because the ending will be even more impressive. Just sit back and be prepared to be taken for a ride by a movie that comes dangerously close to brilliance.",1
26681,"I hate guns and have never murdered anyone, but when even half of the events that take place in 'Shuttle' happen to you or close ones and you find a gun, YOU SHOOT YOUR ATTACKER. THREE TIMES. FIVE TIMES. Whatever makes the pulse stop on them and increase on you. I think even God would say, ""Good call."" In a very 'Hostel'-type film, but more realistic _ as this really could happen to anyone, well, if you're a pretty young woman, that is _ 'Shuttle' was a decent film, though on the long side. A few good shocks (always call AAA even just to change a tire), basically just one surprise but for the most part, you could see things coming. And aside from the typical ""tie him up"" instead of the previously mentioned shooting him, the most annoying part was the revelation towards the closing from one best friend to the other. Getting past those, it's enjoyable for what it is. Basically, we have two unsuspecting females traveling alone from Mexico home (wow, that's original) and one lost her luggage preventing them from leaving the airport until late. And after an obvious foreshadowed sign-language scene, they enter a ""too-good-to-be-true"" half-price shuttle ride. Clichéd jocks, previously introduced, con their way on the shuttle, to join what appears to be Alan Ruck's stunt double from 'Speed.' From here, it's obvious what happens (I did mention it was a 'Hostel' knock off) but still, I didn't find too much horrible, yet nothing spectacular. Though, it would've served the audience better with roughly 15-20 minutes deleted, I would recommend if you have almost 2 hours to kill and are into sick horror.",0
26682,"This is the first film of the Horrorfest I have watched and after Im almost thinking I don't need to see any of the others. I was told its a ""thinking mans horror movie"" and have to say that if this was supposed to make me think I shutter to think what the splatter/gore films in the collection will be like. Don't get me wrong not even the gore in this film is worth sitting through.<br /><br />The plot is very washed out with way too much art for arts sake. The camera effects and music are out of place most of the time and the characters are banal to say the least. Several characters and scenes seem worthless in the end when they start to reveal some of the hooks of ""The Hamiltons"". I figured out who Lenny was about half hour in when I figured out the movie. I was so visually under whelmed and confused by the Lenny reveal that I completely felt ripped off. I expected what I got but they could have gone so much further, in fact all the gore falls completely flat. With movies out there like ""Hostel"" and ""Saw"" you need to come a little better for a film that is ""considered to graphic or too disturbing for general audiences"".",0
26683,"Absolutely hilarious. John Waters' tribute to the people he loves most (Baltimoreans) is a twisted little ditty with plenty to look at and laugh at. It's like being turned loose in a museum of kitsch! I haven't laughed so much in a theater since Serial Mom. I loved seeing old friends from the Dreamland days, Sharon Nisep and Susan Lowe, back in front of Waters' camera. The cast is simply wonderful (especially Edward Furlong and Martha Plimpton). Uses the best elements of past Waters atrocities (especially the underrated Polyester) and plenty of new surprises. Made me sick, in a wonderful way. Thanks, John!",1
26684,"It's fun and fast paced, as one falsehood leads to another and another toward an inevitable, surprising conclusion. The suspense separates this Holiday flick from all others. One wonders how the pieces are going to fit, both during the movie and in the future.<br /><br />The character actors laid the foundation and entertained us in the process. Sinkewicz (Frank Jenks) shows us what manipulation can get...and ultimately what manipulation can cost! Uncle Felix (S.Z. Sakall) sizes up each person for us while trying to protect ""Lishka"" (Barbara Stanwyck), and this helps us decide who we are going to root for in the end.<br /><br />If we could ever achieve a perfect world, imperfect people would likely have to undergo a series of events such as these.<br /><br />A glaring weakness is that fake baby cry after it allegedly swallowed Uncle Felix's watch. I've heard more authentic crying from a doll in a toy store.<br /><br />Watch it, and you'll really feel like you've been somewhere!",1
26685,Oh my god what a story! This movie is very good and it had to be God who had this happen! You did a awesome job.The acting was really good you picked the right actors for sure. This movie is so good I am really glad you made this because if you had not then I would have never ever known about this story because I am not a big golf fan and I think it is kinda boring so thank you. I really enjoyed it and that is why I gave the movie a 10\10.I liked Shia Labouf too he was perfect for the roll of Fransis Quimet. I hope most of that stuff you put in there was true also. Oh and some parts were funny and others I was just really happy.,1
26686,"This movie was a waste of time. It looks nice, pretty settings, nicely acted, appears earnest and seems to be leading somewhere so you stay tuned awaiting a meaningful payoff. It doesn't happen. <br /><br />It surprised me that so much effort could be put into a movie, it was clearly very professionally done, and have an outcome that seems nothing short of a b-movie.<br /><br />Save your precious time and see a good french film like Les Visiteurs (funny), Jean de Florette or Manon of the Spring. I can't recall the language in Europa Europa, but that's another Great film--heavy but very worth viewing.<br /><br />This film appears to promise a lot but delivers nothing.",0
26687,"The movie is a very good movie.one of the best from Yash raj films.The direction is incredible.The screenplay is brilliant.The story is excellent.It tells about Rahul who is obssed of Kiran his college friend.He is a full blown psycho doing things like talking to his mother on a phone(anyway she died 15 years back) etc.Kiran is engaged to Sunil.Rahul does everything so he can get her.He even trys to kill Sunil but he survives it.He even goes to the place where they are going to their honeymoon.The movie is every nes delight.Shahrukh is superb,Juhi is fairly good,Sunny is average,Anupham is okay and so is Tanvi,Dalip did good.The movie belongs to Srk.The dialogues are brilliant(Shahrukh ones and a lot if not the overacting and comedy).""Jaadu Teri Nazar"" and ""Tu Mere Samne"" are absolutely melodious tracks.",1
26688,"James Dickey is a wonderfully descriptive author. When one reads ""Deliverance"", one is instantly transported into the lush backwoods of the Deep South. When one watches John Boorman's film version of the book, one realizes just how accurately he captures the essence of the book. The camera is as descriptive as the narration. The characters are fully realized, and the portrayals are fantastic. I first saw this movie in 1992, after my freshman year of college. I was in a phase where I was watching movies that were all released within a couple of years of my birth in 1973. Among them were ""Patton"", ""Papillon"", and ""All the President's Men""; fine films, all of them. This one was easily the class of the group. That says a lot.",1
26689,"those people,who told me""this movie is good""-shame on them!this film is for an audience,who has no problem to watch everything{especially when it's all about tough guys,guns,chasing&heists}.i 'd compare this movie with""The Inside Man""{the same loss of time}. i'm tired of copy and paste movies.and i'm discontented,but what can i do?fans of that types of movies are much more.... if you want to watch good movie from that type ,i will recommend to you ""Lucky Number Slevin"". i'm not mean, i just dislike this movie{weak actors,weak script,weak action}.probably someone else will like it.many people-many tastes.HOWEVER FOR ME""CHAOS""IS TASTELESS!",0
26690,"Black Water, co-directed and written by David Nerlich and Andrew Traucki, is very simple in its execution yet effective. The film is a low-budget Australian movie that will unfortunately not get the recognition it deserves because as far as creature features go, this is one of the best out there. The setup is rather basic; Grace, her husband Adam and her younger sister Lee are touring some mangroves in the Northern Territory when a saltwater crocodile flips their boat and leaves them stranded in the trees. The whole movie is about their survival while the crocodile is lurking below waiting to strike.Unlike Greg McLean's Rogue (another killer croc movie released earlier in 2007), Black Water is not about the audience having fun guessing who's gonna be eaten next, it is about hoping and praying that the three people will get out safely. <br /><br />The three unknown actors do a great job with pretty demanding roles, considering it was filmed on location with a real crocodile instead of CGI. The characters act realistically in the situation and the dialogue seems natural and not forced. Suspense is built up throughout the entire film, we do not see a lot of the creature but just knowing it is near is terrifying enough. This is edge-of-your seat stuff and highly recommended if you enjoy original and (most importantly) scary horror films.<br /><br />4/5",1
